cell_class,gene,diff_mean_log_expr,direction,cohen_d,adj_p_value,rank_score,pct_expr_case,pct_expr_control,random_forest_importance,knn_permutation_importance_mean,knn_permutation_importance_std,knn_single_gene_accuracy_mean,knn_single_gene_balanced_accuracy_mean,knn_single_gene_roc_auc_mean,knn_single_gene_importance_score,traditional_score_scaled,rf_score_scaled,knn_score_scaled,combined_ml_biomarker_score
stroma cells,JUND,-0.6960543835058148,down_in_CKD,-2.573567964939747,7.319553635066419e-05,7.408127656342543,0.6337719298245614,0.8698689956331878,0.01950785745744047,0.0,0.0,0.9380952380952381,0.9416666666666667,1.0,0.44166666666666665,0.22837252309364267,0.4512282893631294,0.8833333333333333,0.5794991536973138
stroma cells,CDKN1A,-0.4381283889506332,down_in_CKD,-2.2776082807613127,0.0011625430614600899,2.9283838418450014,0.03874269005847953,0.32751091703056767,0.018752428770696234,0.0,0.0,0.9666666666666666,0.9666666666666666,0.9666666666666666,0.46666666666666656,0.09027414720320458,0.43375477671320867,0.9333333333333331,0.5648900734592578
stroma cells,DDIT4,-0.5073558502389509,down_in_CKD,-2.2338063282720033,0.0014408371562396663,3.2202403558648323,0.0533625730994152,0.32139737991266376,0.024153700195738006,0.0,0.0,0.9095238095238095,0.9,0.9666666666666666,0.4,0.09927129352410512,0.5586893816960833,0.8,0.5633300113832544
stroma cells,PER1,-0.29060708078284436,down_in_CKD,-2.6524623588694927,0.0001193362693171826,3.0241192933904077,0.07529239766081872,0.31528384279475985,0.017482294254707712,0.0,0.0,0.9714285714285715,0.9666666666666666,0.9583333333333333,0.46666666666666656,0.09322541203463808,0.40437581358714925,0.9333333333333331,0.5537287411751206
stroma cells,ZFP36,-0.9684688862212484,down_in_CKD,-2.416050306023657,0.00018104019134062004,8.756318322856524,0.29751461988304095,0.7126637554585152,0.008617193788685874,0.0,0.0,1.0,1.0,1.0,0.5,0.26993359201765005,0.19932079270428904,1.0,0.5337150354852457
stroma cells,CSRNP1,-0.18586527040525666,down_in_CKD,-1.9528035969406503,0.005069035504454561,0.8330165568943712,0.021198830409356724,0.18340611353711792,0.01889473684210526,0.0,0.0,0.9333333333333333,0.9416666666666667,1.0,0.44166666666666665,0.025679645613810694,0.437046446634652,0.8833333333333333,0.5332878411099563
stroma cells,TSPYL2,-0.22858252542335167,down_in_CKD,-1.9517212493820308,0.004382379518285673,1.0521024435587372,0.07602339181286549,0.2366812227074236,0.017165142263644288,0.0,0.0,0.9428571428571428,0.95,0.9416666666666668,0.44999999999999996,0.03243347047115001,0.39703990031692604,0.8999999999999999,0.5253026542210004
stroma cells,ZFAND5,-0.574301273738616,down_in_CKD,-3.3113107882042843,6.959022050512385e-07,11.709564510554959,0.21637426900584794,0.5755458515283843,0.014756077986540111,0.0,0.0,0.880952380952381,0.8833333333333332,0.9833333333333332,0.3833333333333332,0.36097417804534143,0.34131681770290295,0.7666666666666664,0.515388229356896
stroma cells,GADD45B,-1.084784045021289,down_in_CKD,-2.77073807463296,6.193199180159555e-05,12.648040873398022,0.2412280701754386,0.6812227074235808,0.013744670981380207,0.0,0.0,0.8761904761904763,0.875,1.0,0.375,0.3899048640146526,0.317922375038769,0.75,0.5051499228184382
stroma cells,DUSP1,-1.1276116172667006,down_in_CKD,-2.876138485594024,5.050043837250017e-05,13.934932111662697,0.25877192982456143,0.7379912663755459,0.013059146876076212,0.0,0.0,0.8714285714285716,0.8666666666666666,0.9333333333333333,0.3666666666666666,0.42957623749294144,0.30206579673290634,0.7333333333333332,0.5000748995250841
stroma cells,HAPLN2,-0.3020219905288478,down_in_CKD,-2.2005201416129547,0.0009890024437379237,1.9970082778120009,0.09429824561403509,0.33100436681222706,0.013260660406799416,0.0,0.0,0.9428571428571428,0.95,0.975,0.44999999999999996,0.06156235964054357,0.30672692397100165,0.8999999999999999,0.4950032415165093
stroma cells,TSC22D1,-1.1835438981328028,down_in_CKD,-3.086441144293014,2.364285269778324e-06,20.552528802409338,0.6388888888888888,0.903056768558952,0.011475701518762762,0.0,0.0,0.8380952380952381,0.825,1.0,0.32499999999999996,0.6335788307511793,0.2654397684035871,0.6499999999999999,0.4928916735116706
stroma cells,NEDD4L,0.06578980788367374,up_in_CKD,1.9183321668806288,0.008504026675094941,0.26129525501833634,0.07383040935672515,0.039301310043668124,0.015136773556903833,0.0,0.0,0.9333333333333333,0.9333333333333332,0.9444444444444444,0.43333333333333324,0.00805502543005518,0.3501225315727172,0.8666666666666665,0.4883266843817646
stroma cells,ELN,-0.2912940093489318,down_in_CKD,-2.4919231690218573,0.00020628013940301353,2.6752700938948615,0.15350877192982457,0.37117903930131,0.01041843719578017,0.0,0.0,0.9,0.8833333333333332,0.8777777777777779,0.3833333333333332,0.08247133549010294,0.24098461883603967,0.7666666666666664,0.41955478129910306
stroma cells,SLC6A17,-0.07388319498935157,down_in_CKD,-1.4193331632276944,0.061905607342129805,0.12670507627257263,0.005847953216374269,0.06462882096069869,0.009212879879286867,0.0,0.0,0.9095238095238095,0.9166666666666666,0.9055555555555556,0.41666666666666663,0.003905974532224217,0.21309936455646225,0.8333333333333333,0.4193542740623631
stroma cells,C4orf48,0.18492225339274476,up_in_CKD,2.0879135638781268,0.029756729417817148,0.5893513219528277,0.1695906432748538,0.05589519650655022,0.009043778836638677,0.0,0.0,0.9,0.9083333333333332,0.9,0.4083333333333332,0.018168105981233865,0.20918795735194826,0.8166666666666664,0.4139754708036927
stroma cells,TSC22D3,-0.7752493585188809,down_in_CKD,-3.159967019568062,1.56870142491926e-06,14.21954717554546,0.22587719298245615,0.651528384279476,0.004964469443599879,0.0,0.0,0.8714285714285716,0.85,0.9666666666666666,0.35,0.4383501495074997,0.11483111661638182,0.7,0.4136024765480526
stroma cells,WFDC2,0.3088553466566586,up_in_CKD,1.6829895658832135,0.11462615361331559,0.48898462908062607,0.23684210526315788,0.11877729257641921,0.01404427395838578,0.0,0.0,0.8428571428571429,0.85,0.9333333333333333,0.35,0.01507407251568399,0.324852369226868,0.7,0.41295576219388397
