cell_class,gene,mean_expr_case,mean_expr_control,diff_mean_log_expr,direction,cohen_d,t_stat,p_value,adj_p_value,pct_expr_case,pct_expr_control,pct_expr_diff,n_case_patients,n_control_patients,passes_expression_filter,rank_score
immune cells,SOCS3,0.14625637842142575,0.14994357724762564,-0.003687198826199889,down_in_CKD,-0.028537361808166843,-0.08461988320421501,0.9331454122982026,1.0,0.08711460151250727,0.09572301425661914,-0.008608412744111865,14,18,True,-0.0
immune cells,SOD2,0.3073195185994608,0.3433522821013708,-0.03603276350191004,down_in_CKD,-0.19949058358882366,-0.5911557135758059,0.5589898033070585,1.0,0.17422920302501455,0.21249151391717583,-0.03826231089216128,14,18,True,-0.0
immune cells,SOS1,0.10770434385999773,0.10986646778586479,-0.0021621239258670516,down_in_CKD,-0.04866638623417261,-0.14518760002539807,0.8855894484427091,1.0,0.06617219313554393,0.07196198234894773,-0.005789789213403798,14,18,True,-0.0
immune cells,SP4,0.05267277446441194,0.0630237703900955,-0.010350995925683566,down_in_CKD,-0.18304907886907293,-0.5622208334691228,0.5791806439484615,1.0,0.029522978475858056,0.032586558044806514,-0.003063579568948458,14,18,True,-0.0
immune cells,SPEN,0.13699617480451015,0.141876584286811,-0.00488040948230084,down_in_CKD,-0.08304861844762297,-0.2518565161880066,0.8031222125773776,1.0,0.09031413612565445,0.0943652410047522,-0.004051104879097753,14,18,True,-0.0
immune cells,SPOP,0.17074046542458327,0.18287225682361494,-0.012131791399031672,down_in_CKD,-0.19955307723518567,-0.6230153467542079,0.5399745988855595,1.0,0.11227457824316463,0.12491513917175831,-0.012640560928593683,14,18,True,-0.0
immune cells,SQLE,0.03895929627170823,0.03962508014625246,-0.0006657838745442318,down_in_CKD,-0.023015283047197143,-0.0685602900930109,0.9458179011065384,1.0,0.02574171029668412,0.03054989816700611,-0.00480818787032199,14,18,True,-0.0
immune cells,SREK1IP1,0.15132139677205395,0.16488988187741793,-0.013568485105363987,down_in_CKD,-0.2219388808559655,-0.6783107043173716,0.5038419519762088,1.0,0.09714950552646888,0.1079429735234216,-0.010793467996952716,14,18,True,-0.0
immune cells,SRP19,0.2118360217517665,0.22317750537525802,-0.011341483623491522,down_in_CKD,-0.1539852842107498,-0.45450427530724097,0.6528088746732503,1.0,0.14674229203025013,0.1493550577053632,-0.0026127656751130657,14,18,True,-0.0
immune cells,SRP68,0.052373283003877176,0.05251965205137133,-0.0001463690474941548,down_in_CKD,-0.0038159009952589995,-0.011969787203220015,0.9905673708869556,1.0,0.036358347876672484,0.03326544467073999,0.0030929032059324943,14,18,True,-0.0
immune cells,SRPRB,0.09487768839072233,0.09771860808269292,-0.0028409196919705892,down_in_CKD,-0.08398100518911468,-0.25027699332223996,0.804169530114973,1.0,0.06719022687609075,0.07399864222674814,-0.00680841535065739,14,18,True,-0.0
immune cells,SRRM2,0.5634341960782338,0.5982863702207107,-0.03485217414247699,down_in_CKD,-0.22462520427891638,-0.6643365984613845,0.5116866079532113,1.0,0.3312972658522397,0.35234215885947046,-0.02104489300723078,14,18,True,-0.0
immune cells,SSBP2,0.07508424793956933,0.07788121801015621,-0.0027969700705868794,down_in_CKD,-0.08711482990110779,-0.26494489515571235,0.7931675270942856,1.0,0.0462478184991274,0.06042090970807875,-0.014173091208951348,14,18,True,-0.0
immune cells,SSNA1,0.3929744360239546,0.39974296226583583,-0.006768526241881234,down_in_CKD,-0.09537712901159047,-0.2778934572181858,0.7830033202754151,1.0,0.24054682955206516,0.26748133061778684,-0.026934501065721678,14,18,True,-0.0
immune cells,SSR4,1.1700490341911751,1.1810652732131885,-0.01101623902201343,down_in_CKD,-0.07248028040765224,-0.19519897087937946,0.8469697848113011,1.0,0.5683536940081443,0.6171079429735234,-0.048754248965379166,14,18,True,-0.0
immune cells,SSRP1,0.07648945279897361,0.08287143585690908,-0.00638198305793547,down_in_CKD,-0.1451538176570901,-0.4393283903546785,0.663993472997039,1.0,0.05133798720186155,0.058384249830278345,-0.007046262628416795,14,18,True,-0.0
immune cells,SSU72,0.4185675113952044,0.4266357932846596,-0.008068281889455242,down_in_CKD,-0.07447108870961357,-0.2166910089040034,0.8299171531489612,1.0,0.2546538685282141,0.2769857433808554,-0.02233187485264132,14,18,True,-0.0
immune cells,STAT1,0.19483160745956213,0.20414140072207512,-0.009309793262512994,down_in_CKD,-0.09010973193880975,-0.265428037692995,0.7925260876550558,1.0,0.1172193135543921,0.11880515953835709,-0.0015858459839649952,14,18,True,-0.0
immune cells,STAT6,0.14614768878700776,0.1603893565869566,-0.014241667799948843,down_in_CKD,-0.1446326863545716,-0.4525400860967757,0.6556043738008118,1.0,0.09016870273414776,0.09368635437881874,-0.00351765164467098,14,18,True,-0.0
