cell_class,gene,diff_mean_log_expr,direction,cohen_d,adj_p_value,rank_score,pct_expr_case,pct_expr_control,random_forest_importance,knn_permutation_importance_mean,knn_permutation_importance_std,knn_single_gene_accuracy_mean,knn_single_gene_balanced_accuracy_mean,knn_single_gene_roc_auc_mean,knn_single_gene_importance_score,traditional_score_scaled,rf_score_scaled,knn_score_scaled,combined_ml_biomarker_score
immune cells,FRK,0.009804838887849342,up_in_CKD,1.7391571626956464,0.038264879117808674,0.0,0.008580570098894706,0.0027155465037338763,0.003112604828380606,0.0,0.0,0.8761904761904761,0.8666666666666666,0.85,0.3666666666666666,0.0,0.09100948497332577,0.6923076923076922,0.3133268709124072
immune cells,P2RY6,0.027687777373691807,up_in_CKD,1.5197048877254145,0.04804781131373207,0.0,0.029959278650378125,0.013577732518669382,0.0011378535644154782,0.0,0.0,0.880952380952381,0.8916666666666666,0.8388888888888889,0.3916666666666666,0.0,0.03326971221283891,0.7499999999999999,0.31330788488513556
immune cells,RAB38,0.007454133959690226,up_in_CKD,1.9016860863011762,0.07777935308898863,0.0,0.0049447353112274574,0.0,0.002999999999999999,0.0,0.0,0.8809523809523808,0.8666666666666666,0.9333333333333332,0.3666666666666666,0.0,0.08771703122430279,0.6923076923076922,0.312009889412798
immune cells,SRGAP1,-0.0813181304082594,down_in_CKD,-1.6829848607644695,0.014653542872424407,0.25100392271480987,0.019197207678883072,0.07671418873048201,0.006786539735099338,0.0,0.0,0.8238095238095238,0.8166666666666667,0.8194444444444444,0.31666666666666665,0.005760304638023627,0.19843170594956008,0.5769230769230769,0.31129397407665954
immune cells,WEE1,0.03542000063612524,up_in_CKD,1.8969202629470163,0.02861123007594407,0.0,0.02268760907504363,0.009504412763068567,0.0022470053444935863,0.0,0.0,0.8761904761904763,0.875,0.8944444444444445,0.375,0.0,0.0657002126547064,0.7115384615384616,0.3108954696772672
immune cells,SYAP1,-0.1466054752766067,down_in_CKD,-1.5997892638072397,0.022649991384593986,0.3857988302945027,0.07926119837114602,0.1846571622539036,0.00378896103896104,0.0,0.0,0.8428571428571429,0.8499999999999999,0.8930555555555555,0.34999999999999987,0.008853721358030359,0.11078547125407079,0.6538461538461535,0.30762339431169583
immune cells,MIR3142HG,0.025796700450844725,up_in_CKD,1.6825310005129333,0.13095032515904975,0.0,0.015706806282722512,0.0006788866259334691,0.0018503067484662576,0.0,0.0,0.8761904761904763,0.8666666666666666,0.9,0.3666666666666666,0.0,0.054101138276584304,0.6923076923076922,0.2985635322337106
immune cells,ZMIZ2,0.054609326589247935,up_in_CKD,2.110659817958322,0.0013308902891996813,0.33147628505006793,0.05977312390924956,0.03598099117447386,0.0022134602649006613,0.0,0.0,0.8476190476190476,0.8583333333333332,0.9444444444444444,0.35833333333333317,0.007607069887661514,0.06471938772334829,0.6730769230769227,0.29663993829764074
immune cells,DZIP1,0.009298435714164478,up_in_CKD,1.6722021991828027,0.13295801719319664,0.0,0.006253635834787667,0.0006788866259334691,0.001,0.0,0.0,0.880952380952381,0.875,0.9,0.375,0.0,0.029239010408100934,0.7115384615384616,0.29631098877862505
immune cells,NR2F1,0.01218336217103291,up_in_CKD,1.7766100968564438,0.06060564479473579,0.0,0.009162303664921465,0.0013577732518669382,0.001,0.0,0.0,0.8761904761904763,0.8749999999999998,0.8861111111111111,0.3749999999999998,0.0,0.029239010408100934,0.711538461538461,0.29631098877862483
immune cells,DNALI1,0.006941981005683212,up_in_CKD,2.006486721882523,0.044945361355072024,0.0,0.006980802792321117,0.0006788866259334691,0.0010000000000000009,0.0,0.0,0.8761904761904763,0.8749999999999998,0.9,0.3749999999999998,0.0,0.029239010408100962,0.711538461538461,0.29631098877862483
immune cells,RILPL2,-0.1418381654530643,down_in_CKD,-1.5678940588563222,0.022455019893937094,0.36664681474792155,0.12390924956369982,0.22742701968771215,8.302949970487276e-19,0.0,0.0,0.8761904761904763,0.8833333333333332,0.888888888888889,0.3833333333333332,0.00841420056175253,2.4277004060501883e-17,0.7307692307692305,0.2939905324200427
