cell_class,gene,mean_expr_case,mean_expr_control,diff_mean_log_expr,direction,cohen_d,t_stat,p_value,adj_p_value,pct_expr_case,pct_expr_control,pct_expr_diff,n_case_patients,n_control_patients,passes_expression_filter,rank_score
epithelial cells,HEXDC,0.11263380967265273,0.11454627674297561,-0.0019124670703228874,down_in_CKD,-0.03888170110512888,-0.10354826132545186,0.9187253150694714,1.0,0.0936986301369863,0.13606527206919822,-0.042366641932211915,15,18,True,-0.0
epithelial cells,HGD,0.2161973197454422,0.2280341925708408,-0.011836872825398581,down_in_CKD,-0.12259877736869809,-0.3566107383916707,0.7237992875651609,1.0,0.155093399750934,0.20869885283111467,-0.053605453080180665,15,18,True,-0.0
epithelial cells,HK1,0.11425101904288555,0.11952944707130501,-0.005278428028419463,down_in_CKD,-0.11403709276999201,-0.31456255324480853,0.7558588204428516,1.0,0.10493150684931507,0.13459296975645665,-0.029661462907141584,15,18,True,-0.0
epithelial cells,HMGB1,1.2875254875247573,1.301901518205156,-0.014376030680398832,down_in_CKD,-0.09454970509223605,-0.26352005483081686,0.7942559029723567,1.0,0.6931755915317559,0.7613029875467763,-0.06812739601502038,15,18,True,-0.0
epithelial cells,HNF1A,0.034374843996933475,0.03705391476035677,-0.0026790707634232955,down_in_CKD,-0.107822451598768,-0.3112289441811174,0.757727174121887,1.0,0.02480697384806974,0.03239065088031409,-0.0075836770322443535,15,18,True,-0.0
epithelial cells,HNRNPUL1,0.19738819638524124,0.19774361828413575,-0.00035542189889450904,down_in_CKD,-0.00998840109826985,-0.027961205803436664,0.9779026902370426,1.0,0.1683686176836862,0.2162444021839151,-0.04787578450022892,15,18,True,-0.0
epithelial cells,HOXD-AS2,0.11040530091237004,0.11520683808384306,-0.004801537171473025,down_in_CKD,-0.13271641652543556,-0.3670803683963027,0.7167585858913698,1.0,0.09125778331257783,0.12404146984847556,-0.03278368653589772,15,18,True,-0.0
epithelial cells,HUNK,0.05183490330212159,0.05249630645421826,-0.0006614031520966665,down_in_CKD,-0.023959204366853403,-0.06900729785303303,0.9454328352881066,1.0,0.04632627646326277,0.06429053432304767,-0.0179642578597849,15,18,True,-0.0
epithelial cells,HYOU1,0.15468961320198354,0.1565816920885291,-0.0018920788865455507,down_in_CKD,-0.045056603776592624,-0.12540924235218273,0.9011877242123494,1.0,0.13666251556662515,0.17287282988773695,-0.0362103143211118,15,18,True,-0.0
epithelial cells,IARS,0.1763588972040396,0.1808560972245802,-0.004497200020540604,down_in_CKD,-0.10382785752746056,-0.294364227317776,0.7705969790811548,1.0,0.1530261519302615,0.2001104226734556,-0.0470842707431941,15,18,True,-0.0
epithelial cells,ID4,0.2161765824547193,0.22630448670912262,-0.010127904254403325,down_in_CKD,-0.0552581235250546,-0.16855383737872234,0.8675597530865542,1.0,0.16978829389788294,0.167229004355561,0.0025592895423219297,15,18,True,-0.0
epithelial cells,IFITM10,0.03804438835621548,0.040638365471610434,-0.002593977115394955,down_in_CKD,-0.07250045131657207,-0.20644872188607122,0.8378652900517691,1.0,0.042216687422166874,0.05521133672780811,-0.012994649305641238,15,18,True,-0.0
epithelial cells,IFT43,0.22258529836909297,0.22545086152653898,-0.002865563157446016,down_in_CKD,-0.05422142494062009,-0.15134379861346375,0.8808758728678269,1.0,0.1899626400996264,0.23973989325808231,-0.04977725315845591,15,18,True,-0.0
epithelial cells,IGFBP7,2.4284536382577118,2.487976051958299,-0.05952241370058742,down_in_CKD,-0.1087492453480214,-0.3016003266777356,0.7654848556011827,1.0,0.855491905354919,0.8442426844978835,0.011249220857035502,15,18,True,-0.0
epithelial cells,IL17RC,0.08285986821196314,0.0832608723284566,-0.00040100411649345025,down_in_CKD,-0.023077117645753355,-0.06686005304258008,0.947123581053099,1.0,0.075093399750934,0.09569965032820073,-0.020606250577266727,15,18,True,-0.0
epithelial cells,IL18,0.19720397140899057,0.20806044866923135,-0.010856477260240777,down_in_CKD,-0.10479076750547099,-0.29922669551438497,0.766849057796751,1.0,0.14799501867995019,0.16005153058094596,-0.01205651190099577,15,18,True,-0.0
epithelial cells,IMMT,0.3141363125241198,0.3245256212002887,-0.01038930867616894,down_in_CKD,-0.15131592538354907,-0.42547299962751944,0.6738255259981573,1.0,0.25188044831880446,0.324458622170419,-0.07257817385161452,15,18,True,-0.0
epithelial cells,IMPA2,0.6759965604059665,0.6929792797749427,-0.016982719368976218,down_in_CKD,-0.09487637513961485,-0.2605141780794339,0.7968171326136625,1.0,0.4161892901618929,0.5315624808293969,-0.11537319066750407,15,18,True,-0.0
epithelial cells,INAFM1,0.05271887912088185,0.058594341957784096,-0.005875462836902247,down_in_CKD,-0.1279809475201157,-0.3800411489197478,0.706635953940278,1.0,0.04759651307596513,0.05944420587694006,-0.011847692800974932,15,18,True,-0.0
epithelial cells,INTS6-AS1,0.04110358603065842,0.041718028088772674,-0.0006144420581142562,down_in_CKD,-0.041857230186167674,-0.12144147147235719,0.904126143536563,1.0,0.038331257783312575,0.05030366235200295,-0.011972404568690372,15,18,True,-0.0
epithelial cells,IPO5,0.22087432499039827,0.22135008580490456,-0.0004757608145062875,down_in_CKD,-0.011083173418571441,-0.03052778573987749,0.9759060710213554,1.0,0.18926525529265256,0.24697871296239496,-0.057713457669742396,15,18,True,-0.0
